	HAVE_CRYPTO	HAVE_HASH	HAVE_REPLICATION	HAVE_VERIFY	HAVE_SEQUENCE	HAVE_STATISTICS	DIAGNOSTIC	PAGESIZE	PS1K	PS4K	PS8K	PS16K	PS32K	CACHESIZE	CS32MB	CS16MB	CS64MB	CS512MB	measured_value
1198	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0,921814256410256
1199	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0,927569205128205
1200	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0,91785058974359
1201	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	2,086072925
1202	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0,925223552631579
1203	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	37,7909468157895
1204	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	37,753654025641
1205	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	37,7470075405405
1206	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	37,7791504871795
1207	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	37,8018481621622
1208	1	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	37,76618
1209	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	37,7629962631579
1210	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	37,8282064615384
1211	1	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	37,7689580526316
1212	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0,527140333333333
1213	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	37,8091677692308
1214	1	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	37,7488995
1215	1	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	37,8512533589744
1216	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	37,8123205405405
1217	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	37,8247927894737
1218	1	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	37,8633516666667
1219	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	37,803494425
1220	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	37,6640755
1221	1	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	37,5867580789474
1222	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	37,685872275
1223	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0,527975205128205
1224	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0,569676
1225	1	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	37,6641755526316
1226	1	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	37,625741
1227	1	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	37,648778948718
1228	1	0	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	37,6392649473684
1229	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	37,6538347179487
1230	1	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	37,6923634871795
1231	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	37,6526223
1232	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	37,6886833421053
1233	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	37,6708986
1234	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	37,6541634210526
1235	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	3,24541256410256
1236	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	37,640403875
1237	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	37,7354408461539
1238	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	37,7196442162162
1239	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	2,38557086842105
1240	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	2,39325576923077
1241	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	2,39078153846154
1242	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	2,39052884615385
1243	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	2,10493717948718
1244	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	2,12594656410256
1245	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	2,110340925
1246	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	3,30452894871795
1247	0	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	2,1049706
1248	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	2,14721894736842
1249	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	2,15191587179487
1250	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	2,15732656410256
1251	0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	2,18469668421053
1252	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	2,15948669230769
1253	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	2,18593492307692
1254	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	2,1450507948718
1255	0	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	2,17378636111111
1256	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	39,0532458974359
1257	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0,52553317948718
1258	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	39,0525095945946
1259	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	38,979411525
1260	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	39,0060261842105
1261	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	38,9396417692308
1262	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	38,8701874324324
1263	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	38,8650602051282
1264	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	38,8212044102564
1265	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	38,9536245526316
1266	1	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	39,0524606666667
1267	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	38,8936616578947
1268	1	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	3,24590976923077
1269	1	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	38,9011551282051
1270	1	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	39,0378635789474
1271	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	38,9669644615385
1272	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	38,9911362162162
1273	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	38,8698345789474
1274	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	2,36477992307692
1275	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	2,39358402631579
1276	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	2,39458951351351
1277	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	2,39311024324324
1278	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	2,114854375
1279	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0,570307512820513
1280	0	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	2,09877828205128
1281	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	2,10290687179487
1282	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	2,10325148717949
1283	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	39,0698982105263
1284	1	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	38,9775102307692
1285	1	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	39,0130036923077
1286	1	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	39,0688073947369
1287	1	1	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	38,9937658157895
1288	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	38,9904920512821
1289	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	38,9977301794872
1290	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	3,29881471794872
1291	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	39,0424066578947
1292	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	2,15075443589744
1293	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	2,14099374358974
1294	0	1	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	2,13431905128205
1295	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	2,14522978947368
1296	1	1	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	38,9460229487179
1297	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	38,882196
1298	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	38,8572722
1299	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	38,9264659230769
1300	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	2,16875035897436
1301	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0,363318131578947
1302	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	2,179497325
1303	1	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	38,8794355263158
1304	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	38,8596601025641
1305	0	1	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	2,1464193
1306	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	38,9351102820513
1307	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	2,157238
1308	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	38,8715203333333
1309	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0,909833076923077
1310	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0,921463897435898
1311	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0,929547923076923
1312	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0,386915564102564
1313	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0,924951102564103
1314	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0,916725128205128
1315	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0,921104815789474
1316	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0,924174846153846
1317	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0,914623184210526
1318	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0,944716128205128
1319	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0,943954666666667
1320	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0,91575717948718
1321	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0,914896666666667
1322	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0,955212256410256
1323	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0,367125641025641
1324	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0,921300487179487
1325	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0,95025217948718
1326	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0,938510512820513
1327	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0,918350684210526
1328	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0,924770256410257
1329	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0,929554871794872
1330	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0,925942256410257
1331	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0,965193702702703
1332	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0,951900256410256
1333	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0,954508307692308
1334	1	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	3,227673
1335	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0,393580184210526
1336	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0,956803384615385
1337	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0,927161105263158
1338	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0,930098842105263
1339	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0,922134763157895
1340	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0,917641025641026
1341	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0,912854692307692
1342	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0,922890157894737
1343	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0,911760487179487
1344	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0,925648461538462
1345	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	2,37894407692308
1346	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	2,03577535897436
1347	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	2,39921810810811
1348	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	2,38891115789474
1349	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	2,39422997435897
1350	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	2,110817
1351	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	2,09821158974359
1352	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	2,10216756410256
1353	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	2,11748684615385
1354	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	2,37914247368421
1355	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	2,40230733333333
1356	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	2,115922625
1357	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	2,03925115384615
1358	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	2,10332597368421
1359	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	2,40845323076923
1360	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	2,09157451282051
1361	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	2,39437884210526
1362	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	2,08783046153846
1363	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	2,14638647368421
1364	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	2,14111671052632
1365	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	2,16090668421053
1366	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	2,13950005263158
1367	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	2,15952160526316
1368	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	2,08261851351351
1369	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	2,13932453846154
1370	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	2,13713931578947
1371	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	2,14782405
1372	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	2,15586665
1373	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	2,16905048717949
1374	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	2,15941994871795
1375	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	2,160404675
1376	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	2,15850830769231
1377	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	2,15598358974359
1378	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	2,15050258974359
1379	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	2,08651868421053
1380	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	2,15629297435897
1381	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	37,7970270263158
1382	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	37,8179195
1383	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	37,8258803157895
1384	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	37,8316010526316
1385	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	37,7632504615385
1386	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	37,7763202894737
1387	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	37,8252472972973
1388	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	37,8489716756757
1389	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	37,6791567027027
1390	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0,528058657894737
1391	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	37,6059441282051
1392	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	37,7027702702703
1393	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	37,682353
1394	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	37,6973812820513
1395	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	37,682453025641
1396	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	37,6330922368421
1397	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	37,7295683157895
1398	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	39,0299924871795
1399	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	38,9766183333333
1400	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	39,0207101052632
1401	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0,574298230769231
1402	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	38,9492308421053
1403	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	38,9368056052632
1404	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	38,8868626052632
1405	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	38,9880779230769
1406	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	38,8917346052632
1407	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	39,0341184736842
1408	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	39,0383762051282
1409	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	38,8457088108108
1410	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	38,8834813243243
1411	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	38,9836503076923
1412	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	3,23701084615385
1413	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	38,8701021282051
1414	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	39,0079305945946
1415	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	38,8176036052632
1416	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	37,7720890540541
1417	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	37,8129254871795
1418	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	37,7808524871795
1419	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	37,8358896578947
1420	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	37,8105531794872
1421	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	37,8101048378378
1422	1	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	37,8247584358974
1423	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	3,26306142105263
1424	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	37,8413361842105
1425	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	39,0677855789474
1426	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	38,9626757567568
1427	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	39,0170455789474
1428	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	39,0850482432432
1429	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	38,9759092105263
1430	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	39,0165690526316
1431	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	39,0333707837838
1432	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	38,9853895641026
1433	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	37,5821981621622
1434	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0,370661394736842
1435	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	37,5620659487179
1436	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	37,6526588
1437	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	37,5557710769231
1438	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	38,8726216842105
1439	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	38,863411
1440	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	38,8812847297297
1441	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	38,8176345
1442	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	37,7236156410256
1443	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	37,7024297894737
1444	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	38,9344551621622
1445	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0,577827025641026
1446	1	1	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	2,02170130769231
1447	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	39,0244374210526
1448	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	37,6527010540541
1449	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	38,9317453513513
1450	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	37,6527613846154
1451	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	38,8810875789474
1452	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0,909398921052632
1453	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0,929779692307692
1454	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0,914675692307692
1455	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0,918919923076923
1456	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0,947760794871795
1457	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0,387457888888889
1458	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0,9177915
1459	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0,955207307692308
1460	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0,921500794871795
1461	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0,911694684210527
1462	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0,924377763157895
1463	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0,943887205128205
1464	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0,948559076923077
1465	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0,921220105263158
1466	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0,918357153846154
1467	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0,919638307692308
1468	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	2,07695994871795
1469	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0,927863210526316
1470	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	37,8377178947368
1471	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	37,7474238205128
1472	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	37,7611122631579
1473	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	37,8209703684211
1474	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	37,8135959487179
1475	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	37,7685667179487
1476	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	37,8019588378378
1477	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	37,7478245526316
1478	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	37,6505352631579
1479	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0,521230307692308
1480	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	37,6997410810811
1481	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	37,6434249722222
1482	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	37,60685435
1483	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	37,6539947567568
1484	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	37,7219925384615
1485	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	37,593860974359
1486	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	37,6560117631579
1487	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0,925988421052632
1488	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0,929229974358974
1489	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0,927841315789474
1490	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0,575723868421053
1491	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0,916911615384616
1492	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0,950210564102564
1493	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0,924699794871795
